Brand SKU ID,Brand SKU ID Type,Restaurant ID,Category,Subcategory,Item,Item Description,Item Image URL,Item Food Type,Item Availability,Item Addon Group,Variant Group L1,Vaiants L1,Variant L1 Food Type,Variant L1 Availability,Variant Addon Group L1,Variant Group L2,Vaiants L2,Variant L2 Food Type,Variant L2 Availability,Variant Addon Group L2,Addon,Addon Level,Price,Markup Price,Revert Date,Revert Time,Update Required ?
BR112488977670,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP5855207)Broccoli,Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,59,,,,Yes
BR112488784047,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP5855208)Olives,Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,59,,,,Yes
BR112488817942,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP5855209)Sundried tomatos,Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,59,,,,Yes
BR112488583244,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP5855210)Mushrooms,Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,99,,,,Yes
BR112488118654,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP5855211)Parmesan cheese,Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,79,,,,Yes
BR112488606246,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP6923583)Prebiotic Aam Panna Cooler(300ml),Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,199,,,,Yes
BR112488141640,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP6923584)Prebiotic Lemonade Cooler(300ml),Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,199,,,,Yes
BR112488135190,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP7045476)Prebiotic Strawberry Cooler(300ml),Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,199,,,,Yes
BR112488643102,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP7045477)Prebiotic Lemon Apple Cooler(300ml),Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,199,,,,Yes
BR112488852588,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP4263714)Choco Lava Cake,Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,199,,,,Yes
BR112488204983,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP4395996)Tiramisu Jar,Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,276,,,,Yes
BR112488798158,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP4395997)Chocolate Mousse Jar,Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,276,,,,Yes
BR112488448595,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP4395998)Banoffee Jar,Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,260,,,,Yes
BR112488708335,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP4263715)Mini Garlic Bread,Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,199,,,,Yes
BR112488314870,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP4263716)Mini Truffle Oil Garlic Bread,Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,199,,,,Yes
BR112488627900,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP4265522)Mini Pull Apart,Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,199,,,,Yes
BR112488568263,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP4263717)Mini Cheesy Garlic Bread,Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,199,,,,Yes
BR112488239883,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP4263718)Twisty Bread (2 Pcs),Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,199,,,,Yes
BR112488469247,Addon,RN133312,(UP613298)Woodfired Pastas,(UP613302)Woodfired - All Veg Pasta,(RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,"[750ml]
Our woodfired fresh veggie pasta, tossed in a creamy tomato rose sauce with truffle oil for a classic flavor.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP121642468_20260405134735.jpg,veg,in stock,"UP1457123,UP1829815,UP1864577,UP982501",,,,,,,,,,,(RN133312UP4263719)2 Bungee Iced Teas,Item (RN133312UP121642468)Woodfired - All Veg Primavera Rose Pasta with Truffle Oil,199,,,,Yes
BR112488194823,Item,RN133312,(UP507589)Premier League Combos,,(RN133312UP138191431)Pizza + Garlic Bread + Choco Lava + Prebiotic Aam Panna Cooler(300ml),1Pizza + 1Garlic Bread + 1Choco Lava + 1Prebiotic Aam Panna Cooler(300ml),https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP138191431_20260405134735.jpg,non veg,out of stock,,,,,,,,,,,,,,1545,,,,Yes
BR112488907169,Variant,RN133312,(UP507589)Premier League Combos,,(RN133312UP138191431)Pizza + Garlic Bread + Choco Lava + Prebiotic Aam Panna Cooler(300ml),1Pizza + 1Garlic Bread + 1Choco Lava + 1Prebiotic Aam Panna Cooler(300ml),https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP138191431_20260405134735.jpg,non veg,out of stock,,(UP1906879)Select Your Pizza,(RN133312UP7189832)Naples - Margherita Pizza(4 Slice),veg,in stock,,,,,,,,,0,,,,Yes
BR112488811143,Variant,RN133312,(UP507589)Premier League Combos,,(RN133312UP138191431)Pizza + Garlic Bread + Choco Lava + Prebiotic Aam Panna Cooler(300ml),1Pizza + 1Garlic Bread + 1Choco Lava + 1Prebiotic Aam Panna Cooler(300ml),https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP138191431_20260405134735.jpg,non veg,out of stock,,(UP1906879)Select Your Pizza,(RN133312UP7189833)Naples - Mushroom With Truffle Oil Pizza(4 Slice),veg,in stock,,,,,,,,,0,,,,Yes
BR112488259085,Variant,RN133312,(UP507589)Premier League Combos,,(RN133312UP138191431)Pizza + Garlic Bread + Choco Lava + Prebiotic Aam Panna Cooler(300ml),1Pizza + 1Garlic Bread + 1Choco Lava + 1Prebiotic Aam Panna Cooler(300ml),https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP138191431_20260405134735.jpg,non veg,out of stock,,(UP1906879)Select Your Pizza,(RN133312UP7189834)Naples - Garden Vegetable Pesto fusion Pizza(4 Slice),veg,in stock,,,,,,,,,0,,,,Yes
BR112488290200,Variant,RN133312,(UP507589)Premier League Combos,,(RN133312UP138191431)Pizza + Garlic Bread + Choco Lava + Prebiotic Aam Panna Cooler(300ml),1Pizza + 1Garlic Bread + 1Choco Lava + 1Prebiotic Aam Panna Cooler(300ml),https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP138191431_20260405134735.jpg,non veg,out of stock,,(UP1906879)Select Your Pizza,(RN133312UP7189835)Naples - Mixed Vegetables With Crumbled Feta Pizza(4 Slice),veg,in stock,,,,,,,,,0,,,,Yes
BR112488124376,Variant,RN133312,(UP507589)Premier League Combos,,(RN133312UP138191431)Pizza + Garlic Bread + Choco Lava + Prebiotic Aam Panna Cooler(300ml),1Pizza + 1Garlic Bread + 1Choco Lava + 1Prebiotic Aam Panna Cooler(300ml),https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP138191431_20260405134735.jpg,non veg,out of stock,,(UP1906879)Select Your Pizza,(RN133312UP7189836)Naples - Pepperoni(pork) Pizza(4 Slice),non veg,in stock,,,,,,,,,0,,,,Yes
BR112488946085,Variant,RN133312,(UP507589)Premier League Combos,,(RN133312UP138191431)Pizza + Garlic Bread + Choco Lava + Prebiotic Aam Panna Cooler(300ml),1Pizza + 1Garlic Bread + 1Choco Lava + 1Prebiotic Aam Panna Cooler(300ml),https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP138191431_20260405134735.jpg,non veg,out of stock,,(UP1906879)Select Your Pizza,(RN133312UP7189837)Naples - All Chicken Pizza(4 Slice),non veg,in stock,,,,,,,,,0,,,,Yes
BR112488139700,Variant,RN133312,(UP507589)Premier League Combos,,(RN133312UP138191431)Pizza + Garlic Bread + Choco Lava + Prebiotic Aam Panna Cooler(300ml),1Pizza + 1Garlic Bread + 1Choco Lava + 1Prebiotic Aam Panna Cooler(300ml),https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP138191431_20260405134735.jpg,non veg,out of stock,,(UP1906879)Select Your Pizza,(RN133312UP7189838)Naples - Peri Peri Chicken Pizza(4 Slice),non veg,in stock,,,,,,,,,0,,,,Yes
BR112488491957,Variant,RN133312,(UP507589)Premier League Combos,,(RN133312UP138191431)Pizza + Garlic Bread + Choco Lava + Prebiotic Aam Panna Cooler(300ml),1Pizza + 1Garlic Bread + 1Choco Lava + 1Prebiotic Aam Panna Cooler(300ml),https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP138191431_20260405134735.jpg,non veg,out of stock,,(UP1906879)Select Your Pizza,(RN133312UP7189839)Naples - Pizza Pollo(4 Slice),non veg,in stock,,,,,,,,,0,,,,Yes
BR112488747536,Item,RN133312,(UP309623)Beverages,(UP209929)Drinks,(RN133312UP126884046)Bungee Lemon Apple Iced (200ml),No Added Sugar,https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP126884046_20260405134735.jpg,veg,in stock,,,,,,,,,,,,,,150,,,,Yes
BR112488358084,Item,RN133312,(UP309623)Beverages,(UP209929)Drinks,(RN133312UP115558483)Bungee  - Indian Masala Lemonade (200ml),No Added Sugar,https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP115558483_20260405134735.jpg,veg,in stock,,,,,,,,,,,,,,150,,,,Yes
BR112488108349,Item,RN133312,(UP309623)Beverages,(UP209929)Drinks,(RN133312UP123117918)Bungee  - Indian Desi Aam Panna (200ml),No Added Sugar,https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP123117918_20260405134735.png,veg,out of stock,,,,,,,,,,,,,,150,,,,Yes
BR112488444420,Item,RN133312,(UP309623)Beverages,(UP209929)Drinks,(RN133312UP126884045)Bungee Lemon Orange Iced (200ml),No Added Sugar,https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP126884045_20260405134735.jpg,veg,in stock,,,,,,,,,,,,,,150,,,,Yes
BR112488365008,Item,RN133312,(UP309623)Beverages,(UP209929)Drinks,(RN133312UP118155511)Bungee- Peach Strawberry Iced Tea (200 ml),No Added Sugar,https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP118155511_20260405134735.jpg,veg,in stock,,,,,,,,,,,,,,150,,,,Yes
BR112488197942,Item,RN133312,(UP309623)Beverages,(UP682451)Prebiotic Healthy Drinks,(RN133312UP134592006)Fibre Spark Boost - Fresh Lime,"Prebiotic Electrolyte Blend
Lemon juice with pink salt, black salt, coriander, and chia seeds. Supports hydration and mineral balance while adding natural fibre to your routine.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP134592006_20260405134736.jpg,veg,in stock,,,,,,,,,,,,,,295,,,,Yes
BR112488175979,Variant,RN133312,(UP309623)Beverages,(UP682451)Prebiotic Healthy Drinks,(RN133312UP134592006)Fibre Spark Boost - Fresh Lime,"Prebiotic Electrolyte Blend
Lemon juice with pink salt, black salt, coriander, and chia seeds. Supports hydration and mineral balance while adding natural fibre to your routine.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP134592006_20260405134736.jpg,veg,in stock,,(UP1799093)Size,(RN133312UP6802514)500ml,veg,in stock,,,,,,,,,150,,,,Yes
BR112488532623,Variant,RN133312,(UP309623)Beverages,(UP682451)Prebiotic Healthy Drinks,(RN133312UP134592006)Fibre Spark Boost - Fresh Lime,"Prebiotic Electrolyte Blend
Lemon juice with pink salt, black salt, coriander, and chia seeds. Supports hydration and mineral balance while adding natural fibre to your routine.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP134592006_20260405134736.jpg,veg,in stock,,(UP1799093)Size,(RN133312UP6802515)300ml,veg,in stock,,,,,,,,,0,,,,Yes
BR112488726829,Item,RN133312,(UP309623)Beverages,(UP682451)Prebiotic Healthy Drinks,(RN133312UP134592004)Fibre Citrus Zing - Lemon Apple,"Prebiotic Lemon Refresher
A crisp blend of lemon, chia seeds, coriander with a hint of cinnamon. Naturally rich in fibre and vitamin C to help nourish healthy gut bacteria while delivering a clean citrus lift.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP134592004_20260405134736.jpg,veg,in stock,,,,,,,,,,,,,,295,,,,Yes
BR112488381777,Variant,RN133312,(UP309623)Beverages,(UP682451)Prebiotic Healthy Drinks,(RN133312UP134592004)Fibre Citrus Zing - Lemon Apple,"Prebiotic Lemon Refresher
A crisp blend of lemon, chia seeds, coriander with a hint of cinnamon. Naturally rich in fibre and vitamin C to help nourish healthy gut bacteria while delivering a clean citrus lift.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP134592004_20260405134736.jpg,veg,in stock,,(UP1799091)Size,(RN133312UP6802510)500ml,veg,in stock,,,,,,,,,150,,,,Yes
BR112488619528,Variant,RN133312,(UP309623)Beverages,(UP682451)Prebiotic Healthy Drinks,(RN133312UP134592004)Fibre Citrus Zing - Lemon Apple,"Prebiotic Lemon Refresher
A crisp blend of lemon, chia seeds, coriander with a hint of cinnamon. Naturally rich in fibre and vitamin C to help nourish healthy gut bacteria while delivering a clean citrus lift.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP134592004_20260405134736.jpg,veg,in stock,,(UP1799091)Size,(RN133312UP6802511)300ml,veg,in stock,,,,,,,,,0,,,,Yes
BR112488648949,Item,RN133312,(UP309623)Beverages,(UP682451)Prebiotic Healthy Drinks,(RN133312UP134592007)Fibre Raw Mango Cooler - Aam Panna,"Prebiotic Summer Digestive
Raw mango blended with roasted cumin, mint, coriander, black salt, and chia seeds. A traditional cooling drink enriched with fibre to help you feel light and balanced.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP134592007_20260405134736.jpg,veg,in stock,,,,,,,,,,,,,,345,,,,Yes
BR112488830032,Variant,RN133312,(UP309623)Beverages,(UP682451)Prebiotic Healthy Drinks,(RN133312UP134592007)Fibre Raw Mango Cooler - Aam Panna,"Prebiotic Summer Digestive
Raw mango blended with roasted cumin, mint, coriander, black salt, and chia seeds. A traditional cooling drink enriched with fibre to help you feel light and balanced.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP134592007_20260405134736.jpg,veg,in stock,,(UP1799094)Size,(RN133312UP6802516)500ml,veg,in stock,,,,,,,,,150,,,,Yes
BR112488121940,Variant,RN133312,(UP309623)Beverages,(UP682451)Prebiotic Healthy Drinks,(RN133312UP134592007)Fibre Raw Mango Cooler - Aam Panna,"Prebiotic Summer Digestive
Raw mango blended with roasted cumin, mint, coriander, black salt, and chia seeds. A traditional cooling drink enriched with fibre to help you feel light and balanced.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP134592007_20260405134736.jpg,veg,in stock,,(UP1799094)Size,(RN133312UP6802517)300ml,veg,in stock,,,,,,,,,0,,,,Yes
BR112488193408,Item,RN133312,(UP309623)Beverages,(UP682451)Prebiotic Healthy Drinks,(RN133312UP134592008)Fibre Berry Refresh - Strawberry,"Prebiotic Strawberry Cooler
Fresh strawberries, mint, lemon, and chia seeds blended into a fruity, antioxidant-rich drink that nourishes the microbiome and hydrates cleanly.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP134592008_20260405134736.jpg,veg,in stock,,,,,,,,,,,,,,345,,,,Yes
BR112488711621,Variant,RN133312,(UP309623)Beverages,(UP682451)Prebiotic Healthy Drinks,(RN133312UP134592008)Fibre Berry Refresh - Strawberry,"Prebiotic Strawberry Cooler
Fresh strawberries, mint, lemon, and chia seeds blended into a fruity, antioxidant-rich drink that nourishes the microbiome and hydrates cleanly.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP134592008_20260405134736.jpg,veg,in stock,,(UP1799095)Size,(RN133312UP6802518)500ml,veg,in stock,,,,,,,,,150,,,,Yes
BR112488987302,Variant,RN133312,(UP309623)Beverages,(UP682451)Prebiotic Healthy Drinks,(RN133312UP134592008)Fibre Berry Refresh - Strawberry,"Prebiotic Strawberry Cooler
Fresh strawberries, mint, lemon, and chia seeds blended into a fruity, antioxidant-rich drink that nourishes the microbiome and hydrates cleanly.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP134592008_20260405134736.jpg,veg,in stock,,(UP1799095)Size,(RN133312UP6802519)300ml,veg,in stock,,,,,,,,,0,,,,Yes
BR112488640068,Item,RN133312,(UP309623)Beverages,(UP682451)Prebiotic Healthy Drinks,(RN133312UP134592005)Fibre Sunrise Glow - Lemon Orange,"Prebiotic Orange Hydrator
Fresh orange and imported lemon with mint and chia seeds. A bright, fibre-powered cooler designed to support digestion and keep you feeling refreshed through the day.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP134592005_20260405134736.jpg,veg,in stock,,,,,,,,,,,,,,295,,,,Yes
BR112488362037,Variant,RN133312,(UP309623)Beverages,(UP682451)Prebiotic Healthy Drinks,(RN133312UP134592005)Fibre Sunrise Glow - Lemon Orange,"Prebiotic Orange Hydrator
Fresh orange and imported lemon with mint and chia seeds. A bright, fibre-powered cooler designed to support digestion and keep you feeling refreshed through the day.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP134592005_20260405134736.jpg,veg,in stock,,(UP1799092)Size,(RN133312UP6802512)500ml,veg,in stock,,,,,,,,,150,,,,Yes
BR112488977810,Variant,RN133312,(UP309623)Beverages,(UP682451)Prebiotic Healthy Drinks,(RN133312UP134592005)Fibre Sunrise Glow - Lemon Orange,"Prebiotic Orange Hydrator
Fresh orange and imported lemon with mint and chia seeds. A bright, fibre-powered cooler designed to support digestion and keep you feeling refreshed through the day.",https://pd-onl-rtn-media.storage.googleapis.com/menu-images/78394_item_RN133312UP134592005_20260405134736.jpg,veg,in stock,,(UP1799092)Size,(RN133312UP6802513)300ml,veg,in stock,,,,,,,,,0,,,,Yes
